,detail_id,order_id,dishes_id,logicprn_name,parent_class_name,dishes_name,itemis_add,counts,amounts,cost,place_order_time,discount_amt,discount_reason,kick_back,add_inprice,add_info,bar_code,picture_file,emp_id_x,info_id,emp_id_y,number_consumers,mode,dining_table_id,dining_table_name,expenditure,dishes_count,accounts_payable,use_start_time,check_closed,lock_time,cashier_id,pc_id,order_number,org_id,print_doc_bill_num,lock_table_info,order_status,phone,name
812,3866,502,609932,NA,NA,±¨≥¥÷Ì∏Œ,0,1.0,68.0,NA,2016-08-05 21:00:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1028,502,1028,10,,1496,1017,473,11,473,2016/8/5 20:56:01,,2016/8/5 21:12:55,,,,330,,,1,18688880047,æ£’‹
813,3867,502,609933,NA,NA,◊‘÷∆÷Ì»‚∏¨,0,1.0,48.0,NA,2016-08-05 21:00:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1028,502,1028,10,,1496,1017,473,11,473,2016/8/5 20:56:01,,2016/8/5 21:12:55,,,,330,,,1,18688880047,æ£’‹
814,3868,502,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1.0,55.0,NA,2016-08-05 21:02:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1028,502,1028,10,,1496,1017,473,11,473,2016/8/5 20:56:01,,2016/8/5 21:12:55,,,,330,,,1,18688880047,æ£’‹
815,3871,502,609950,NA,NA,¥ÛÀ‚‹»≤À,0,1.0,30.0,NA,2016-08-05 21:04:00,NA,NA,NA,0,NA,NA,caipu/303001.jpg,1028,502,1028,10,,1496,1017,473,11,473,2016/8/5 20:56:01,,2016/8/5 21:12:55,,,,330,,,1,18688880047,æ£’‹
816,3873,502,609952,NA,NA,√¿√Óæ¯¬◊÷Æ∞◊¡´ª®,0,1.0,29.0,NA,2016-08-05 21:08:00,NA,NA,NA,0,NA,NA,caipu/303003.jpg,1028,502,1028,10,,1496,1017,473,11,473,2016/8/5 20:56:01,,2016/8/5 21:12:55,,,,330,,,1,18688880047,æ£’‹
817,3874,502,609953,NA,NA,¡π∞Ë≤§≤À,0,1.0,27.0,NA,2016-08-05 21:09:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1028,502,1028,10,,1496,1017,473,11,473,2016/8/5 20:56:01,,2016/8/5 21:12:55,,,,330,,,1,18688880047,æ£’‹
818,3875,502,609954,NA,NA,¡π∞ËÀ‚»ÿŒ˜¿ºª®,0,1.0,29.0,NA,2016-08-05 21:11:00,NA,NA,NA,0,NA,NA,caipu/304001.jpg,1028,502,1028,10,,1496,1017,473,11,473,2016/8/5 20:56:01,,2016/8/5 21:12:55,,,,330,,,1,18688880047,æ£’‹
819,3877,502,610008,NA,NA,ŒÂ…´≈¥√◊∑π(∆ﬂ…´),0,1.0,35.0,NA,2016-08-05 21:12:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1028,502,1028,10,,1496,1017,473,11,473,2016/8/5 20:56:01,,2016/8/5 21:12:55,,,,330,,,1,18688880047,æ£’‹
820,4260,545,609969,NA,NA,œ„¿±∏Ø»È≥¥œ∫,0,1.0,56.0,NA,2016-08-05 20:59:00,NA,NA,NA,0,NA,NA,caipu/101004.jpg,1117,545,1117,4,,1483,1004,250,9,250,2016/8/5 20:59:58,,2016/8/5 21:15:44,,,,330,,,1,18688880196,÷”Ïœƒ˛
821,4262,545,609982,NA,NA,ŒÂœ„Ω¥¬ø»‚,0,1.0,52.0,NA,2016-08-05 21:03:00,NA,NA,NA,0,NA,NA,caipu/205002.jpg,1117,545,1117,4,,1483,1004,250,9,250,2016/8/5 20:59:58,,2016/8/5 21:15:44,,,,330,,,1,18688880196,÷”Ïœƒ˛
822,4261,545,610038,NA,NA,÷•¬Èøæ◊œ≤À,0,1.0,25.0,NA,2016-08-05 21:03:00,NA,NA,NA,0,NA,NA,caipu/105002.jpg,1117,545,1117,4,,1483,1004,250,9,250,2016/8/5 20:59:58,,2016/8/5 21:15:44,,,,330,,,1,18688880196,÷”Ïœƒ˛
823,4265,545,610012,NA,NA,œ„πΩ∆»µ∞,0,1.0,39.0,NA,2016-08-05 21:04:00,NA,NA,NA,0,NA,NA,caipu/302001.jpg,1117,545,1117,4,,1483,1004,250,9,250,2016/8/5 20:59:58,,2016/8/5 21:15:44,,,,330,,,1,18688880196,÷”Ïœƒ˛
824,4264,545,610047,NA,NA,Œ˜πœ∫˙¬‹≤∑…≥¿≠,0,1.0,26.0,NA,2016-08-05 21:04:00,NA,NA,NA,0,NA,NA,caipu/301001.jpg,1117,545,1117,4,,1483,1004,250,9,250,2016/8/5 20:59:58,,2016/8/5 21:15:44,,,,330,,,1,18688880196,÷”Ïœƒ˛
825,4267,545,609949,NA,NA,“‚Œƒƒ˚√ ÷≠ ,0,1.0,13.0,NA,2016-08-05 21:09:00,NA,NA,NA,0,NA,NA,caipu/404005.jpg,1117,545,1117,4,,1483,1004,250,9,250,2016/8/5 20:59:58,,2016/8/5 21:15:44,,,,330,,,1,18688880196,÷”Ïœƒ˛
826,4270,545,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,2.0,10.0,NA,2016-08-05 21:14:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1117,545,1117,4,,1483,1004,250,9,250,2016/8/5 20:59:58,,2016/8/5 21:15:44,,,,330,,,1,18688880196,÷”Ïœƒ˛
827,4272,545,609935,NA,NA,…Ω“©—¯…˙÷‡,0,1.0,19.0,NA,2016-08-05 21:15:00,NA,NA,NA,0,NA,NA,caipu/602001.jpg,1117,545,1117,4,,1483,1004,250,9,250,2016/8/5 20:59:58,,2016/8/5 21:15:44,,,,330,,,1,18688880196,÷”Ïœƒ˛
828,4617,578,609932,NA,NA,±¨≥¥÷Ì∏Œ,0,1.0,68.0,NA,2016-08-05 21:34:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1404,578,1404,6,,1488,1009,601,10,601,2016/8/5 21:33:55,,2016/8/5 21:38:55,,,,330,,,1,18688880603,’¬–¿‚˘
829,4613,578,609959,NA,NA,–°≥¥—Ú—¸,0,1.0,36.0,NA,2016-08-05 21:34:00,NA,NA,NA,0,NA,NA,caipu/202005.jpg,1404,578,1404,6,,1488,1009,601,10,601,2016/8/5 21:33:55,,2016/8/5 21:38:55,,,,330,,,1,18688880603,’¬–¿‚˘
830,4619,578,609938,NA,NA,–°√◊ƒœπœ÷‡,0,1.0,13.0,NA,2016-08-05 21:34:00,NA,NA,NA,0,NA,NA,caipu/602004.jpg,1404,578,1404,6,,1488,1009,601,10,601,2016/8/5 21:33:55,,2016/8/5 21:38:55,,,,330,,,1,18688880603,’¬–¿‚˘
831,4626,578,610062,NA,NA,À‚»ÿ…˙Ú∫,0,1.0,49.0,NA,2016-08-05 21:35:00,NA,NA,NA,0,NA,NA,caipu/104001.jpg,1404,578,1404,6,,1488,1009,601,10,601,2016/8/5 21:33:55,,2016/8/5 21:38:55,,,,330,,,1,18688880603,’¬–¿‚˘
832,4624,578,609946,NA,NA,π»µæ–°◊Ø ,0,1.0,38.0,NA,2016-08-05 21:35:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1404,578,1404,6,,1488,1009,601,10,601,2016/8/5 21:33:55,,2016/8/5 21:38:55,,,,330,,,1,18688880603,’¬–¿‚˘
833,4689,578,609962,NA,NA,µπ¡¢’ÙÀÛ◊”–∑,0,1.0,169.0,NA,2016-08-05 21:37:00,NA,NA,NA,0,NA,NA,caipu/102002.jpg,1404,578,1404,6,,1488,1009,601,10,601,2016/8/5 21:33:55,,2016/8/5 21:38:55,,,,330,,,1,18688880603,’¬–¿‚˘
834,4706,578,609991,NA,NA,œ„øæ≈£≈≈,0,1.0,55.0,NA,2016-08-05 21:37:00,NA,NA,NA,0,NA,NA,caipu/201001.jpg,1404,578,1404,6,,1488,1009,601,10,601,2016/8/5 21:33:55,,2016/8/5 21:38:55,,,,330,,,1,18688880603,’¬–¿‚˘
835,4694,578,609965,NA,NA,¥–Ω™≥¥–∑,0,1.0,109.0,NA,2016-08-05 21:37:00,NA,NA,NA,0,NA,NA,caipu/102005.jpg,1404,578,1404,6,,1488,1009,601,10,601,2016/8/5 21:33:55,,2016/8/5 21:38:55,,,,330,,,1,18688880603,’¬–¿‚˘
836,4630,578,609942,NA,NA,¿±≥¥ˆœ”„,0,1.0,58.0,NA,2016-08-05 21:37:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1404,578,1404,6,,1488,1009,601,10,601,2016/8/5 21:33:55,,2016/8/5 21:38:55,,,,330,,,1,18688880603,’¬–¿‚˘
837,4710,578,609988,NA,NA,∞ŸÕ˛∆°æ∆πﬁ◊∞,0,1.0,6.0,NA,2016-08-05 21:38:00,NA,NA,NA,0,NA,NA,caipu/403003.jpg,1404,578,1404,6,,1488,1009,601,10,601,2016/8/5 21:33:55,,2016/8/5 21:38:55,,,,330,,,1,18688880603,’¬–¿‚˘
838,5077,617,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1.0,99.0,NA,2016-08-05 22:01:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1107,617,1107,4,,1485,1006,368,11,368,2016/8/5 22:01:15,,2016/8/5 22:07:03,,,,330,,,1,18688880186,∫˙…–Ωø
839,5078,617,609952,NA,NA,√¿√Óæ¯¬◊÷Æ∞◊¡´ª®,0,1.0,29.0,NA,2016-08-05 22:01:00,NA,NA,NA,0,NA,NA,caipu/303003.jpg,1107,617,1107,4,,1485,1006,368,11,368,2016/8/5 22:01:15,,2016/8/5 22:07:03,,,,330,,,1,18688880186,∫˙…–Ωø
840,5079,617,609946,NA,NA,π»µæ–°◊Ø ,0,1.0,38.0,NA,2016-08-05 22:02:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1107,617,1107,4,,1485,1006,368,11,368,2016/8/5 22:01:15,,2016/8/5 22:07:03,,,,330,,,1,18688880186,∫˙…–Ωø
841,5081,617,609957,NA,NA,√…π≈øæ—ÚÕ»,0,1.0,48.0,NA,2016-08-05 22:03:00,NA,NA,NA,0,NA,NA,caipu/202003.jpg,1107,617,1107,4,,1485,1006,368,11,368,2016/8/5 22:01:15,,2016/8/5 22:07:03,,,,330,,,1,18688880186,∫˙…–Ωø
842,5082,617,609958,NA,NA,œ„¿±±¨—Ú∏Œ,0,1.0,28.0,NA,2016-08-05 22:04:00,NA,NA,NA,0,NA,NA,caipu/202004.jpg,1107,617,1107,4,,1485,1006,368,11,368,2016/8/5 22:01:15,,2016/8/5 22:07:03,,,,330,,,1,18688880186,∫˙…–Ωø
843,5084,617,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1.0,10.0,NA,2016-08-05 22:05:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1107,617,1107,4,,1485,1006,368,11,368,2016/8/5 22:01:15,,2016/8/5 22:07:03,,,,330,,,1,18688880186,∫˙…–Ωø
844,5083,617,610017,NA,NA,À·¿±≈∫∂°,0,1.0,33.0,NA,2016-08-05 22:05:00,NA,NA,NA,0,NA,NA,caipu/302006.jpg,1107,617,1107,4,,1485,1006,368,11,368,2016/8/5 22:01:15,,2016/8/5 22:07:03,,,,330,,,1,18688880186,∫˙…–Ωø
845,5085,617,610010,NA,NA,∞◊∑π/–°ÕÎ,0,1.0,1.0,NA,2016-08-05 22:06:00,NA,NA,NA,0,NA,NA,caipu/601004.jpg,1107,617,1107,4,,1485,1006,368,11,368,2016/8/5 22:01:15,,2016/8/5 22:07:03,,,,330,,,1,18688880186,∫˙…–Ωø
846,5086,617,609998,NA,NA,«ÂÀ¨∞Ë¡π√Ê,0,1.0,15.0,NA,2016-08-05 22:06:00,NA,NA,NA,0,NA,NA,caipu/603002.jpg,1107,617,1107,4,,1485,1006,368,11,368,2016/8/5 22:01:15,,2016/8/5 22:07:03,,,,330,,,1,18688880186,∫˙…–Ωø
847,5089,617,609953,NA,NA,¡π∞Ë≤§≤À,0,1.0,27.0,NA,2016-08-05 22:07:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1107,617,1107,4,,1485,1006,368,11,368,2016/8/5 22:01:15,,2016/8/5 22:07:03,,,,330,,,1,18688880186,∫˙…–Ωø
848,5087,617,609996,NA,NA,≈£Œ≤Ã¿,0,1.0,40.0,NA,2016-08-05 22:07:00,NA,NA,NA,0,NA,NA,caipu/201006.jpg,1107,617,1107,4,,1485,1006,368,11,368,2016/8/5 22:01:15,,2016/8/5 22:07:03,,,,330,,,1,18688880186,∫˙…–Ωø
849,2563,386,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1.0,175.0,NA,2016-08-06 11:05:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1160,386,1160,6,,1488,1009,895,9,895,2016/8/6 11:05:05,,2016/8/6 11:17:11,,,,330,,,1,18688880229,¡ı∂´∑Ω
850,2570,386,609962,NA,NA,µπ¡¢’ÙÀÛ◊”–∑,0,1.0,169.0,NA,2016-08-06 11:06:00,NA,NA,NA,0,NA,NA,caipu/102002.jpg,1160,386,1160,6,,1488,1009,895,9,895,2016/8/6 11:05:05,,2016/8/6 11:17:11,,,,330,,,1,18688880229,¡ı∂´∑Ω
851,2576,386,610064,NA,NA,ª®∏Ú’Ùµ∞,0,1.0,37.0,NA,2016-08-06 11:07:00,NA,NA,NA,0,NA,NA,caipu/104003.jpg,1160,386,1160,6,,1488,1009,895,9,895,2016/8/6 11:05:05,,2016/8/6 11:17:11,,,,330,,,1,18688880229,¡ı∂´∑Ω
852,2581,386,609979,NA,NA,œ √¿˜≠”„,0,1.0,55.0,NA,2016-08-06 11:09:00,NA,NA,NA,0,NA,NA,caipu/106004.jpg,1160,386,1160,6,,1488,1009,895,9,895,2016/8/6 11:05:05,,2016/8/6 11:17:11,,,,330,,,1,18688880229,¡ı∂´∑Ω
853,2586,386,609993,NA,NA,∞Ÿ¿Ôœ„ƒÃ”Õøæ∫Ïæ∆≈£»‚,0,1.0,178.0,NA,2016-08-06 11:10:00,NA,NA,NA,0,NA,NA,caipu/111.jpg,1160,386,1160,6,,1488,1009,895,9,895,2016/8/6 11:05:05,,2016/8/6 11:17:11,,,,330,,,1,18688880229,¡ı∂´∑Ω
854,2593,386,610019,NA,NA,∞◊’∂º¶,0,1.0,88.0,NA,2016-08-06 11:12:00,NA,NA,NA,0,NA,NA,caipu/204002.jpg,1160,386,1160,6,,1488,1009,895,9,895,2016/8/6 11:05:05,,2016/8/6 11:17:11,,,,330,,,1,18688880229,¡ı∂´∑Ω
855,2590,386,609932,NA,NA,±¨≥¥÷Ì∏Œ,0,1.0,68.0,NA,2016-08-06 11:12:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1160,386,1160,6,,1488,1009,895,9,895,2016/8/6 11:05:05,,2016/8/6 11:17:11,,,,330,,,1,18688880229,¡ı∂´∑Ω
856,2596,386,610069,NA,NA,50∂»π≈æÆπ±æ∆,0,1.0,90.0,NA,2016-08-06 11:13:00,NA,NA,NA,0,NA,NA,caipu/401002.jpg,1160,386,1160,6,,1488,1009,895,9,895,2016/8/6 11:05:05,,2016/8/6 11:17:11,,,,330,,,1,18688880229,¡ı∂´∑Ω
857,2598,386,610008,NA,NA,ŒÂ…´≈¥√◊∑π(∆ﬂ…´),0,1.0,35.0,NA,2016-08-06 11:17:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1160,386,1160,6,,1488,1009,895,9,895,2016/8/6 11:05:05,,2016/8/6 11:17:11,,,,330,,,1,18688880229,¡ı∂´∑Ω
858,3466,434,609958,NA,NA,œ„¿±±¨—Ú∏Œ,0,1.0,28.0,NA,2016-08-06 11:17:00,NA,NA,NA,0,NA,NA,caipu/202004.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
859,3467,434,609934,NA,NA,«€≤À≥¥—¸ª®,0,1.0,18.0,NA,2016-08-06 11:18:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
860,3491,434,609931,NA,NA,ÏÀ÷Ì ÷,0,1.0,58.0,NA,2016-08-06 11:19:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
861,3700,434,609967,NA,NA,œ„À÷¡Ω≥‘¥Ûœ∫,0,1.0,89.0,NA,2016-08-06 11:19:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
862,3699,434,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1.0,175.0,NA,2016-08-06 11:19:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
863,3702,434,609950,NA,NA,¥ÛÀ‚‹»≤À,0,1.0,30.0,NA,2016-08-06 11:20:00,NA,NA,NA,0,NA,NA,caipu/303001.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
864,3701,434,609970,NA,NA,¬È¿±–°¡˙œ∫,0,1.0,99.0,NA,2016-08-06 11:20:00,NA,NA,NA,0,NA,NA,caipu/101006.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
865,3703,434,609953,NA,NA,¡π∞Ë≤§≤À,0,1.0,27.0,NA,2016-08-06 11:21:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
866,3704,434,609952,NA,NA,√¿√Óæ¯¬◊÷Æ∞◊¡´ª®,0,1.0,29.0,NA,2016-08-06 11:26:00,NA,NA,NA,0,NA,NA,caipu/303003.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
867,3706,434,609987,NA,NA,¿∂¥¯∆°æ∆πﬁ◊∞,0,2.0,9.0,NA,2016-08-06 11:26:00,NA,NA,NA,0,NA,NA,caipu/403002.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
868,3705,434,610028,NA,NA,≈‡∏˘ª®≤À,0,1.0,35.0,NA,2016-08-06 11:26:00,NA,NA,NA,0,NA,NA,caipu/304002.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
869,3707,434,609947,NA,NA, ±±±˘—Û∆˚ÀÆ ,0,1.0,5.0,NA,2016-08-06 11:29:00,NA,NA,NA,0,NA,NA,caipu/404003.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
870,3709,434,610011,NA,NA,∞◊∑π/¥ÛÕÎ,0,1.0,10.0,NA,2016-08-06 11:29:00,NA,NA,NA,0,NA,NA,caipu/601005.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
871,3125,434,609961,NA,NA,Ω™¥–≥¥ª®–∑,0,1.0,45.0,NA,2016-08-06 11:30:00,NA,NA,NA,0,NA,NA,caipu/102001.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
872,4121,434,609980,NA,NA,»˝Àø˜≠”„,0,1.0,55.0,NA,2016-08-06 11:31:00,NA,NA,NA,0,NA,NA,caipu/106005.jpg,1377,434,1377,8,,1493,1014,721,16,721,2016/8/6 11:17:44,,2016/8/6 11:31:27,,,,330,,,1,18688880576,÷Ÿ≤≈¬Ì
873,8055,894,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1.0,175.0,NA,2016-08-06 11:20:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1140,894,1140,6,,1487,1008,345,5,345,2016/8/6 11:20:52,,2016/8/6 11:25:03,,,,330,,,1,18688880269,’‘Ã˙ÕÓ
874,8061,894,609930,NA,NA,Õ„∂π Ì◊–÷Ìπ«Ã¿,0,1.0,39.0,NA,2016-08-06 11:24:00,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1140,894,1140,6,,1487,1008,345,5,345,2016/8/6 11:20:52,,2016/8/6 11:25:03,,,,330,,,1,18688880269,’‘Ã˙ÕÓ
875,8058,894,609931,NA,NA,ÏÀ÷Ì ÷,0,1.0,58.0,NA,2016-08-06 11:24:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1140,894,1140,6,,1487,1008,345,5,345,2016/8/6 11:20:52,,2016/8/6 11:25:03,,,,330,,,1,18688880269,’‘Ã˙ÕÓ
876,8066,894,609933,NA,NA,◊‘÷∆÷Ì»‚∏¨,0,1.0,48.0,NA,2016-08-06 11:25:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1140,894,1140,6,,1487,1008,345,5,345,2016/8/6 11:20:52,,2016/8/6 11:25:03,,,,330,,,1,18688880269,’‘Ã˙ÕÓ
877,8063,894,610048,NA,NA,∞ËÕ¡∂πÀø,0,1.0,25.0,NA,2016-08-06 11:25:00,NA,NA,NA,0,NA,NA,caipu/301002.jpg,1140,894,1140,6,,1487,1008,345,5,345,2016/8/6 11:20:52,,2016/8/6 11:25:03,,,,330,,,1,18688880269,’‘Ã˙ÕÓ
878,7310,824,609966,NA,NA,÷• øª‚≤® ø∂Ÿ¡˙œ∫,0,1.0,175.0,NA,2016-08-06 11:38:00,NA,NA,NA,0,NA,NA,caipu/101001.jpg,1601,824,1601,3,,1484,1005,495,8,495,2016/8/6 11:16:37,,2016/8/6 11:47:37,,,,330,,,1,18688880800,≤ÒÌµ¿›
879,7312,824,609931,NA,NA,ÏÀ÷Ì ÷,0,1.0,58.0,NA,2016-08-06 11:39:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1601,824,1601,3,,1484,1005,495,8,495,2016/8/6 11:16:37,,2016/8/6 11:47:37,,,,330,,,1,18688880800,≤ÒÌµ¿›
880,7315,824,609934,NA,NA,«€≤À≥¥—¸ª®,0,1.0,18.0,NA,2016-08-06 11:43:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1601,824,1601,3,,1484,1005,495,8,495,2016/8/6 11:16:37,,2016/8/6 11:47:37,,,,330,,,1,18688880800,≤ÒÌµ¿›
881,7313,824,609933,NA,NA,◊‘÷∆÷Ì»‚∏¨,0,1.0,48.0,NA,2016-08-06 11:43:00,NA,NA,NA,0,NA,NA,caipu/203004.jpg,1601,824,1601,3,,1484,1005,495,8,495,2016/8/6 11:16:37,,2016/8/6 11:47:37,,,,330,,,1,18688880800,≤ÒÌµ¿›
882,7316,824,609937,NA,NA,±˘Ã«∫Ï∂πﬁ≤√◊÷‡,0,1.0,15.0,NA,2016-08-06 11:44:00,NA,NA,NA,0,NA,NA,caipu/602003.jpg,1601,824,1601,3,,1484,1005,495,8,495,2016/8/6 11:16:37,,2016/8/6 11:47:37,,,,330,,,1,18688880800,≤ÒÌµ¿›
883,7318,824,609946,NA,NA,π»µæ–°◊Ø ,0,1.0,38.0,NA,2016-08-06 11:45:00,NA,NA,NA,0,NA,NA,caipu/404002.jpg,1601,824,1601,3,,1484,1005,495,8,495,2016/8/6 11:16:37,,2016/8/6 11:47:37,,,,330,,,1,18688880800,≤ÒÌµ¿›
884,7320,824,609955,NA,NA,∫Ïæ∆Ï¿—Ú»‚,0,1.0,108.0,NA,2016-08-06 11:46:00,NA,NA,NA,0,NA,NA,caipu/202001.jpg,1601,824,1601,3,,1484,1005,495,8,495,2016/8/6 11:16:37,,2016/8/6 11:47:37,,,,330,,,1,18688880800,≤ÒÌµ¿›
885,7322,824,610008,NA,NA,ŒÂ…´≈¥√◊∑π(∆ﬂ…´),0,1.0,35.0,NA,2016-08-06 11:47:00,NA,NA,NA,0,NA,NA,caipu/601002.jpg,1601,824,1601,3,,1484,1005,495,8,495,2016/8/6 11:16:37,,2016/8/6 11:47:37,,,,330,,,1,18688880800,≤ÒÌµ¿›
886,7452,837,609967,NA,NA,œ„À÷¡Ω≥‘¥Ûœ∫,0,1.0,89.0,NA,2016-08-06 11:42:00,NA,NA,NA,0,NA,NA,caipu/101002.jpg,1024,837,1024,6,,1486,1007,625,11,625,2016/8/6 11:42:14,,2016/8/6 11:47:33,,,,330,,,1,18688880043,Œ∫≥Ã—©
887,7453,837,609931,NA,NA,ÏÀ÷Ì ÷,0,1.0,58.0,NA,2016-08-06 11:42:00,NA,NA,NA,0,NA,NA,caipu/203002.jpg,1024,837,1024,6,,1486,1007,625,11,625,2016/8/6 11:42:14,,2016/8/6 11:47:33,,,,330,,,1,18688880043,Œ∫≥Ã—©
888,7454,837,609930,NA,NA,Õ„∂π Ì◊–÷Ìπ«Ã¿,0,1.0,39.0,NA,2016-08-06 11:44:00,NA,NA,NA,0,NA,NA,caipu/203001.jpg,1024,837,1024,6,,1486,1007,625,11,625,2016/8/6 11:42:14,,2016/8/6 11:47:33,,,,330,,,1,18688880043,Œ∫≥Ã—©
889,7455,837,609932,NA,NA,±¨≥¥÷Ì∏Œ,0,1.0,68.0,NA,2016-08-06 11:45:00,NA,NA,NA,0,NA,NA,caipu/203003.jpg,1024,837,1024,6,,1486,1007,625,11,625,2016/8/6 11:42:14,,2016/8/6 11:47:33,,,,330,,,1,18688880043,Œ∫≥Ã—©
890,7458,837,609934,NA,NA,«€≤À≥¥—¸ª®,0,1.0,18.0,NA,2016-08-06 11:45:00,NA,NA,NA,0,NA,NA,caipu/203005.jpg,1024,837,1024,6,,1486,1007,625,11,625,2016/8/6 11:42:14,,2016/8/6 11:47:33,,,,330,,,1,18688880043,Œ∫≥Ã—©
891,7456,837,609942,NA,NA,¿±≥¥ˆœ”„,0,1.0,58.0,NA,2016-08-06 11:45:00,NA,NA,NA,0,NA,NA,caipu/103003.jpg,1024,837,1024,6,,1486,1007,625,11,625,2016/8/6 11:42:14,,2016/8/6 11:47:33,,,,330,,,1,18688880043,Œ∫≥Ã—©
892,7457,837,609943,NA,NA,∂ÁΩ∑”„Õ∑,0,1.0,55.0,NA,2016-08-06 11:45:00,NA,NA,NA,0,NA,NA,caipu/103004.jpg,1024,837,1024,6,,1486,1007,625,11,625,2016/8/6 11:42:14,,2016/8/6 11:47:33,,,,330,,,1,18688880043,Œ∫≥Ã—©
893,7459,837,609953,NA,NA,¡π∞Ë≤§≤À,0,1.0,27.0,NA,2016-08-06 11:46:00,NA,NA,NA,0,NA,NA,caipu/303004.jpg,1024,837,1024,6,,1486,1007,625,11,625,2016/8/6 11:42:14,,2016/8/6 11:47:33,,,,330,,,1,18688880043,Œ∫≥Ã—©
